person-with-white-cane-light-skin-tone_1f9d1-1f3fb-200d-1f9af.png	person-with-white-cane-light-skin-tone	1f9d1-1f3fb-200d-1f9af	040e07071e3c66f9
white-medium-small-square_25fd.png	white-medium-small-square	25fd	003c7e7e7e7e3c00
flag-slovakia_1f1f8-1f1f0.png	flag-slovakia	1f1f8-1f1f0	00fffff8303c0000
person-tipping-hand_1f481.png	person-tipping-hand	1f481	787c7c787f74fcfe
guide-dog_1f9ae.png	guide-dog	1f9ae	06ecfc3e3f3f2161
horse-racing_medium-skin-tone_1f3c7-1f3fd_1f3fd.png	horse-racing	medium-skin-tone_1f3c7-1f3fd_1f3fd	0020f8fe3e247018
man-lifting-weights-light-skin-tone_1f3cb-1f3fb-200d-2642-fe0f.png	man-lifting-weights-light-skin-tone	1f3cb-1f3fb-200d-2642-fe0f	c13e3c3c183c2624
deaf-woman-dark-skin-tone_1f9cf-1f3ff-200d-2640-fe0f.png	deaf-woman-dark-skin-tone	1f9cf-1f3ff-200d-2640-fe0f	070f07c7e0303037
eggplant_1f346.png	eggplant	1f346	e0f0783c1e3f1f04
person-with-skullcap_1f472.png	person-with-skullcap	1f472	183c183c7e7e3c18
man-teacher-medium-skin-tone_1f468-1f3fd-200d-1f3eb.png	man-teacher-medium-skin-tone	1f468-1f3fd-200d-1f3eb	1cc319bdbd00df5e
ninja_medium-dark-skin-tone_1f977-1f3fe_1f3fe.png	ninja	medium-dark-skin-tone_1f977-1f3fe_1f3fe	18bcfc3c7042e3d0
woman-mage-light-skin-tone_1f9d9-1f3fb-200d-2640-fe0f.png	woman-mage-light-skin-tone	1f9d9-1f3fb-200d-2640-fe0f	08101038fcfcfc7e
ok-hand_medium-skin-tone_1f44c-1f3fd_1f3fd.png	ok-hand	medium-skin-tone_1f44c-1f3fd_1f3fd	080c0e7e6e7e3e1c
